,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
6104,6105,1,1,1,4,4,4,4,3,4,4,4,3,4,1,4,4,4,6,1,1,2,2,9,1
6105,6106,1,1,1,3,3,5,5,3,5,4,4,3,4,0,3,4,4,6,1,3,2,2,7,1
6106,6107,1,1,1,4,4,4,4,4,4,4,4,4,4,0,3,4,4,6,1,1,1,2,6,1
6107,6108,2,2,1,4,4,4,5,4,4,5,5,4,4,0,4,4,4,6,1,3,2,2,3,2
6108,6109,2,3,1,4,5,5,5,4,4,4,4,4,4,0,5,4,4,6,1,2,1,2,7,4
6109,6110,2,3,1,4,3,5,5,3,5,4,4,4,4,0,5,4,4,6,1,124,1,1,7,4
6110,6111,2,3,1,3,3,5,5,4,5,4,3,3,4,0,5,3,4,6,1,121,2,2,9,4
6111,6112,2,4,1,4,4,5,5,3,4,4,4,3,3,0,4,4,4,6,1,3,2,2,3,1
6112,6113,2,4,1,3,3,4,4,4,4,4,4,4,4,0,4,4,3,6,1,136,1,2,12,1
6113,6114,1,1,1,4,4,5,5,4,4,4,4,4,4,0,4,4,4,6,1,42,1,2,6,0
6114,6115,2,4,5,4,3,5,5,4,5,4,4,4,4,1,5,5,5,6,1,81,2,1,7,5
6115,6116,2,2,1,4,4,5,5,4,4,5,4,5,5,0,4,4,4,6,1,3,1,2,3,2
6116,6117,1,1,1,3,3,5,5,3,4,4,4,4,4,0,4,4,2,6,1,2,2,2,4,1
6117,6118,1,1,1,5,4,4,5,5,5,5,5,5,5,1,5,5,5,6,3,401,2,2,8,1
6118,6119,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,5,501,1,2,4,2
6119,6120,1,1,1,5,4,4,4,5,5,5,5,5,4,1,5,5,5,6,3,401,2,1,9,3
6120,6121,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,2,201,2,2,8,1
6121,6122,1,1,1,5,4,4,4,5,5,5,5,4,4,1,5,5,5,6,2,202,1,2,3,2
6122,6123,1,1,1,5,4,4,5,5,5,5,5,4,5,1,5,5,5,6,5,501,2,2,4,2
6123,6124,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,2,202,1,2,7,1
6124,6125,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,6,701,2,2,8,1
6125,6126,1,1,1,5,5,5,5,5,5,4,4,5,5,1,5,5,5,6,9,816,1,2,3,2
6126,6127,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,7,5001,1,2,3,1
6127,6128,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,7,5001,2,2,3,1
6128,6129,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,3,401,2,1,7,3
6129,6130,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,3,401,1,2,6,3
6130,6131,1,1,1,5,5,5,4,4,5,5,5,5,5,1,5,5,5,6,5,501,1,1,7,1
6131,6132,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,5,501,2,2,4,2
6132,6133,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,3,401,2,2,8,1
6133,6134,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,5,501,1,2,8,0
6134,6135,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,6,701,1,2,3,2
6135,6136,1,1,1,5,5,5,4,4,4,5,5,5,5,1,5,5,5,6,3,401,2,2,8,1
6136,6137,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,3,401,1,1,3,2
6137,6138,1,1,1,5,5,5,5,5,5,5,5,5,5,0,5,5,5,6,2,202,1,2,7,4
6138,6139,1,1,1,5,5,5,5,5,4,5,5,5,5,1,5,5,5,6,2,202,2,1,9,2
6139,6140,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,5,501,2,2,8,1
6140,6141,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,5,501,2,2,7,4
6141,6142,1,1,1,5,5,5,4,4,5,5,5,5,5,1,5,5,5,6,2,203,2,2,9,2
6142,6143,1,1,1,5,5,5,4,5,5,5,5,5,5,1,5,5,5,6,7,5001,2,2,2,2
6143,6144,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,6,701,2,1,3,3
6144,6145,1,1,1,5,5,5,4,4,5,5,5,5,5,1,5,5,5,6,5,501,2,1,8,1
6145,6146,1,1,1,5,5,4,5,5,4,4,5,5,5,1,5,5,5,6,5,501,1,2,4,3
6146,6147,1,1,1,5,5,5,5,4,5,4,4,5,5,0,4,4,4,6,9,804,1,2,7,3
6147,6148,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,5,501,2,2,3,1
6148,6149,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,5,501,2,1,9,3
6149,6150,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,7,5001,1,2,3,3
6150,6151,1,1,1,5,5,5,4,4,4,5,5,5,5,1,5,5,5,6,9,813,2,2,3,1
6151,6152,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,7,5001,2,2,4,1
6152,6153,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,7,5001,2,2,3,2
6153,6154,1,1,1,5,5,5,5,5,4,4,5,5,5,1,5,5,5,6,5,501,2,1,9,2
6154,6155,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,14,1701,1,1,3,5
6155,6156,2,4,1,2,4,4,4,4,4,3,3,3,4,0,3,3,3,6,6,701,2,2,3,2
6156,6157,2,2,1,3,5,5,5,5,5,5,3,4,5,1,5,5,5,6,97,5009,1,2,8,0
6157,6158,1,1,3,3,5,5,5,5,5,5,3,3,5,0,5,3,5,6,6,701,2,2,8,1
6158,6159,1,1,1,5,3,3,3,4,5,3,2,1,5,0,4,4,3,6,6,701,1,3,1,4
6159,6160,1,1,1,4,4,4,4,4,4,4,4,4,4,0,4,3,4,6,7,5001,1,4,8,0
6160,6161,2,3,7,4,5,4,5,4,4,4,4,4,4,1,4,4,3,6,7,5001,2,2,8,1
6162,6163,2,2,7,4,5,5,5,5,5,3,4,4,5,1,5,4,5,6,97,5511,2,1,8,1
6163,6164,2,4,4,5,5,5,5,5,5,5,4,3,5,0,5,5,5,6,14,1703,2,2,7,2
6164,6165,2,2,1,5,5,5,5,5,5,5,3,3,5,0,5,5,5,6,14,1703,2,2,3,2
6169,6170,1,1,1,4,4,4,4,4,4,4,3,4,4,0,4,4,4,6,3,401,1,2,4,5
6170,6171,2,3,7,5,5,5,5,5,5,5,2,4,5,0,4,4,4,6,3,401,1,2,8,1
6171,6172,1,1,7,4,5,4,4,5,4,5,3,4,4,0,5,3,5,6,6,747,2,2,8,1
6172,6173,2,4,1,4,3,4,5,5,4,3,4,3,4,1,4,4,4,6,1,1,2,2,1,2
6173,6174,2,4,4,3,4,4,4,4,4,4,3,3,3,1,5,4,5,6,1,19,2,1,4,3
6174,6175,2,4,5,5,5,5,5,5,5,5,4,5,5,1,5,5,5,6,1,1,2,3,5,2
6175,6176,1,1,1,4,4,4,4,4,4,4,4,4,4,0,4,3,5,6,1,19,2,1,9,4
6176,6177,2,2,1,4,3,3,3,3,4,4,2,3,3,0,4,4,4,6,4,402,2,2,4,3
6177,6178,2,4,1,4,5,5,5,5,5,4,4,5,5,0,5,3,4,6,1,68,1,1,1,2
