,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
0,1,2,3,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,12,12,1328,1,3,3,4
2,3,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,0,1,12,12,1304,1,1,99,2
7,8,1,1,7,1,1,1,0,0,0,0,0,0,1,0,0,0,1,12,12,1303,1,2,8,1
135,136,2,4,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,12,1306,1,2,3,3
152,153,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,1311,1,2,3,4
159,160,2,2,6,1,1,1,1,0,0,1,0,0,1,1,0,1,0,12,12,1304,1,1,3,1
239,240,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1443,1,2,2,1
251,252,1,1,7,1,1,0,0,1,0,0,0,1,1,1,1,0,1,12,12,1304,2,3,8,1
321,322,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,12,12,1379,2,3,8,1
324,325,1,1,6,0,1,1,0,1,1,1,0,0,1,1,1,0,1,12,12,1302,2,3,5,2
333,334,1,1,7,0,1,0,1,1,1,0,0,1,1,1,1,0,1,12,12,1301,2,2,8,1
373,374,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,12,12,1313,1,1,8,1
433,434,1,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,12,1322,1,2,12,2
435,436,2,4,5,0,0,1,1,1,0,0,0,0,0,1,1,0,0,12,12,1355,2,3,5,3
478,479,1,1,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,12,12,1303,2,3,8,2
483,484,1,1,7,0,1,1,0,0,0,1,0,0,1,1,0,0,1,12,12,1304,1,2,8,1
519,520,1,1,6,0,0,1,1,1,1,1,0,0,1,0,1,0,1,12,12,1332,1,3,3,2
737,738,1,1,7,0,1,1,1,0,0,1,0,0,1,1,1,0,1,12,12,1303,1,2,8,1
770,771,1,1,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,12,1301,2,2,8,1
