,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
1335,1336,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,1002,1,3,2,3
1364,1365,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1005,2,2,4,1
1380,1381,2,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,11,10,1001,2,2,9,4
1396,1397,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,11,10,1010,2,2,3,1
1398,1399,1,1,6,0,1,1,0,0,1,0,0,0,0,0,0,0,1,11,10,1006,1,4,2,2
1488,1489,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,11,10,1008,2,3,12,4
1495,1496,2,4,5,1,1,0,1,0,1,1,1,1,1,1,1,1,1,11,10,1001,1,2,1,3
1517,1518,2,2,6,0,0,0,0,0,1,1,0,0,1,0,0,0,1,11,10,1002,1,3,2,3
1522,1523,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,11,10,1085,1,2,10,4
1523,1524,2,4,5,0,0,1,1,0,0,1,1,0,1,1,0,0,0,11,10,1001,2,3,3,2
1719,1720,2,4,6,1,1,1,0,0,1,1,0,0,0,1,1,1,1,11,10,1010,1,2,2,4
1748,1749,1,1,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11,10,1010,1,2,2,3
1750,1751,1,1,6,1,1,1,1,1,1,0,1,1,1,0,1,0,1,11,10,1012,2,1,7,3
1769,1770,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,11,10,1009,1,3,2,1
1840,1841,1,1,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,11,10,1009,1,2,5,1
1857,1858,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,11,10,1002,1,2,10,5
1858,1859,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,11,10,1002,2,2,3,3
1974,1975,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,11,10,1001,2,2,5,1
2020,2021,1,1,7,1,0,1,1,0,0,0,0,0,0,1,0,0,0,11,10,1007,2,2,8,1
2055,2056,1,1,6,1,1,1,0,0,1,0,0,0,1,0,1,0,1,10,10,1009,2,2,3,3
2074,2075,1,1,6,0,0,0,1,1,1,1,0,0,1,0,1,1,1,10,10,1036,2,3,5,3
2085,2086,1,1,5,1,1,0,1,1,0,0,0,1,1,1,1,0,1,10,10,1002,1,2,5,2
2323,2324,1,1,5,1,1,0,0,1,1,0,0,0,1,0,0,0,1,10,10,1015,2,1,10,5
2335,2336,2,3,6,1,1,1,1,1,1,0,0,0,1,1,1,1,1,10,10,1015,1,2,1,3
2337,2338,1,1,6,1,1,0,0,0,0,1,0,0,1,0,1,0,1,10,10,1002,2,2,5,2
2342,2343,2,2,5,0,1,1,1,1,0,0,0,0,1,1,1,1,1,10,10,1031,2,1,8,0
2361,2362,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,10,10,1002,1,2,5,4
2362,2363,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,10,10,1002,2,2,5,1
2363,2364,2,2,5,1,1,1,1,0,1,1,0,0,1,1,0,0,0,10,10,1002,2,2,2,2
2364,2365,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10,10,1002,1,2,2,3
2406,2407,1,1,5,1,1,0,1,1,1,0,0,0,1,0,1,0,1,10,10,1057,2,2,10,5
2407,2408,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,10,10,1001,2,3,10,4
2421,2422,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,10,10,1002,1,3,5,2
2446,2447,1,1,6,1,1,1,1,1,1,1,1,0,1,0,1,0,1,10,10,1013,2,3,7,5
2532,2533,1,1,6,0,1,0,1,1,0,0,0,0,0,1,1,0,1,10,10,1001,2,2,3,1
2539,2540,1,1,6,0,0,1,1,0,1,0,0,0,1,0,0,0,0,10,10,1009,1,2,3,1
2540,2541,1,1,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,10,1002,2,3,2,2
2773,2774,1,1,6,0,1,0,1,1,1,0,0,0,1,0,0,0,0,10,10,1025,2,2,8,2
2804,2805,2,4,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,10,10,1009,1,2,6,2
2805,2806,2,2,6,1,1,0,1,1,1,1,1,1,1,1,1,0,0,10,10,1011,1,3,5,1
2828,2829,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,10,10,1010,1,2,1,1
2832,2833,1,1,6,1,1,0,0,1,1,1,1,1,1,0,0,0,1,10,10,1012,1,3,5,3
2861,2862,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,10,10,1008,2,3,3,3
2862,2863,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,10,10,1002,2,2,4,1
2949,2950,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,10,10,1002,2,2,7,2
3064,3065,2,4,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,9,10,1068,1,3,10,5
3089,3090,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,9,10,1009,1,2,6,1
3092,3093,2,4,5,0,1,1,1,1,1,1,1,1,1,1,1,0,1,9,10,1001,2,2,10,5
3295,3296,1,1,5,1,0,0,1,1,0,0,0,1,1,0,1,1,1,9,10,1010,2,2,2,1
3299,3300,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9,10,1009,1,2,3,3
3314,3315,1,1,5,1,0,0,1,1,1,1,1,1,1,0,1,0,1,9,10,1014,2,2,5,1
3315,3316,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,10,1002,1,2,10,5
3317,3318,1,1,5,1,1,1,0,1,1,1,0,1,1,0,1,0,1,9,10,1006,2,2,7,4
3343,3344,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,10,1005,2,2,10,5
3344,3345,2,4,5,0,1,1,1,1,0,0,0,0,1,0,1,1,1,9,10,1014,1,2,5,4
3398,3399,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,10,1002,1,2,5,2
3402,3403,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,9,10,1002,2,2,2,1
3458,3459,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,9,10,1002,2,3,12,1
3505,3506,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,9,10,1010,1,2,3,4
3858,3859,2,2,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,9,10,1003,1,2,1,3
3885,3886,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,9,10,1002,1,3,5,5
3912,3913,1,1,5,0,1,1,1,1,1,0,0,0,0,0,1,0,1,9,10,1005,2,2,1,4
3917,3918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,10,1001,1,3,5,2
4012,4013,2,3,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,9,10,1036,2,2,5,1
4071,4072,1,1,5,1,0,0,0,1,1,0,0,0,1,1,1,0,0,8,10,1002,1,3,2,1
4200,4201,1,1,5,1,1,1,1,1,1,1,0,1,1,0,1,0,1,8,10,1006,2,3,5,4
4291,4292,1,1,5,0,1,1,0,0,1,0,0,0,1,1,1,0,1,8,10,1021,1,1,8,0
4293,4294,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,10,1001,1,2,8,1
4298,4299,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,10,1004,2,2,8,1
4306,4307,1,1,5,0,0,0,1,1,1,1,1,0,0,0,1,0,0,8,10,1015,2,1,4,4
4320,4321,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,8,10,1010,2,2,8,1
4322,4323,2,2,5,0,0,0,1,0,1,0,1,1,0,1,1,1,1,8,10,1005,2,2,7,4
4342,4343,1,1,5,0,1,0,0,1,1,0,0,1,0,0,1,0,0,8,10,1002,2,2,4,1
4347,4348,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1009,1,2,7,4
4355,4356,1,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,1,8,10,1006,1,2,5,4
4369,4370,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,10,1001,1,2,5,2
4371,4372,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,8,10,1012,2,2,2,4
4400,4401,2,3,6,1,1,1,1,0,0,0,0,0,0,1,1,0,1,8,10,1001,2,3,2,4
4401,4402,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1010,1,3,2,4
4408,4409,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,1008,1,2,5,5
4507,4508,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,0,1,8,10,1002,1,3,2,3
4876,4877,1,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,10,1005,1,2,8,1
4878,4879,2,2,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,8,10,1002,2,2,9,1
4909,4910,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,0,1,8,10,1002,1,3,2,3
4924,4925,1,1,7,0,1,1,1,1,1,0,0,0,0,1,1,0,1,8,10,1075,2,2,8,1
4933,4934,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,8,10,1002,1,3,7,3
4937,4938,2,4,5,1,1,1,1,1,1,0,0,0,1,0,1,1,1,8,10,1002,1,3,1,4
4960,4961,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,8,10,1002,2,2,7,2
4977,4978,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,8,10,1004,1,2,7,3
5038,5039,1,1,5,0,1,1,1,0,1,1,1,0,1,0,0,0,0,8,10,1002,2,2,12,1
5089,5090,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,10,1002,2,2,8,0
5096,5097,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1013,2,2,4,1
5099,5100,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,7,10,1002,1,2,5,2
5126,5127,1,1,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7,10,1010,1,2,4,4
5148,5149,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1016,2,3,3,1
5149,5150,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,7,10,1010,2,2,7,1
5189,5190,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,7,10,1001,1,2,8,1
5193,5194,1,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,10,1002,1,2,5,1
5296,5297,2,4,5,0,0,1,1,1,1,1,0,0,1,0,1,0,0,7,10,1009,1,3,5,2
5297,5298,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,7,10,1005,1,2,8,1
5298,5299,1,1,6,0,0,1,1,1,1,1,1,1,0,1,1,0,1,7,10,1044,2,2,7,1
5308,5309,2,4,6,1,0,0,0,0,0,1,0,0,1,1,0,0,0,7,10,1010,1,3,5,3
5333,5334,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,7,10,1001,2,3,2,1
5336,5337,2,4,7,1,1,1,1,1,0,1,0,1,1,1,0,0,0,7,10,1034,1,2,1,2
5352,5353,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7,10,1009,1,2,5,1
5353,5354,2,4,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,7,10,1010,2,2,2,2
5357,5358,1,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,10,1009,1,3,2,3
5378,5379,1,1,5,0,1,1,1,1,1,0,1,0,0,1,1,0,1,7,10,1001,2,2,2,1
5700,5701,1,1,7,1,1,1,1,1,1,0,1,1,1,1,1,0,1,7,10,1064,2,1,8,0
5705,5706,2,2,6,0,0,1,0,1,0,1,0,0,1,1,1,0,1,7,10,1002,2,2,12,1
5736,5737,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,7,10,1029,1,2,12,3
5737,5738,1,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,1,7,10,1005,2,3,1,3
5742,5743,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,10,1002,2,2,8,0
5817,5818,2,4,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,7,10,1002,1,2,4,2
5818,5819,1,1,6,1,1,1,1,1,1,1,0,1,1,1,1,0,1,7,10,1002,1,2,12,2
5837,5838,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,0,1,7,10,1004,2,2,8,2
5942,5943,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,10,1009,1,2,3,2
5975,5976,1,1,7,1,1,1,1,0,1,0,0,1,1,1,1,0,1,7,10,1027,2,2,3,1
6003,6004,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,10,1002,1,2,7,1
6013,6014,1,1,6,1,1,1,1,0,0,0,0,0,1,1,0,0,1,6,10,1011,1,1,1,3
6268,6269,1,1,5,1,1,0,0,0,1,1,0,0,1,0,1,0,1,6,10,1010,2,3,12,2
6360,6361,1,1,6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,10,1012,2,3,2,4
6362,6363,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,6,10,1010,2,2,5,1
6436,6437,2,3,6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,6,10,1007,1,4,5,4
6439,6440,2,3,6,0,1,1,1,0,0,0,0,1,0,1,1,0,1,6,10,1003,1,2,5,2
6564,6565,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,10,1009,1,2,5,2
6723,6724,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,10,1002,1,3,5,3
6746,6747,1,1,5,0,1,0,0,0,0,1,0,0,0,1,1,0,0,6,10,1009,2,2,3,1
6755,6756,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,6,10,1002,2,2,3,3
6758,6759,1,1,6,0,1,0,0,0,1,1,0,1,1,1,1,1,1,6,10,1002,1,2,5,1
6784,6785,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,6,10,1041,2,2,5,1
6786,6787,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,0,1,6,10,1002,2,3,8,0
6788,6789,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,0,1,6,10,1005,1,3,12,4
6813,6814,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,10,1002,1,2,5,3
6836,6837,1,1,7,1,1,1,1,1,0,0,0,0,1,1,1,0,0,6,10,1012,2,3,5,4
6838,6839,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,6,10,1002,2,3,5,2
6854,6855,2,3,6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,6,10,1002,2,2,12,3
6931,6932,2,4,5,1,1,1,1,1,0,0,0,1,0,1,1,0,1,6,10,1001,1,2,4,1
6940,6941,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,6,10,1002,2,3,8,1
7013,7014,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,5,10,1002,1,2,8,1
7027,7028,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,10,1002,1,2,4,4
7134,7135,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,10,1001,2,2,8,1
7213,7214,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,10,1012,1,2,6,2
7222,7223,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,5,10,1002,2,2,4,1
7238,7239,1,1,5,0,0,0,0,1,1,0,0,0,1,0,1,0,1,5,10,1006,2,2,4,5
7270,7271,2,4,6,1,1,1,1,0,0,0,0,0,1,1,1,0,1,5,10,1025,1,2,2,3
7272,7273,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,10,1008,1,1,2,5
7314,7315,1,1,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,10,1009,2,2,2,4
7319,7320,1,1,3,1,1,1,1,1,1,1,0,0,1,0,0,0,0,5,10,1003,1,1,6,4
7320,7321,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,5,10,1003,2,1,11,0
7321,7322,1,1,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5,10,1001,2,2,3,1
7332,7333,1,1,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,10,1015,1,2,8,0
7338,7339,1,1,5,1,1,1,0,1,1,1,0,0,1,0,1,0,1,5,10,1085,2,2,12,4
7341,7342,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,5,10,1076,2,2,8,0
7395,7396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,10,1010,2,2,7,2
7766,7767,1,1,5,1,1,1,0,0,1,0,0,0,0,1,1,0,1,5,10,1002,1,2,5,1
7768,7769,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,10,1002,2,2,5,3
7800,7801,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,5,10,1012,2,3,4,4
7823,7824,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,10,1010,2,2,3,1
7849,7850,2,4,6,1,0,0,1,0,0,0,0,0,1,1,1,0,0,5,10,1001,1,2,2,3
7850,7851,1,1,6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,5,10,1002,2,2,7,4
7852,7853,1,1,5,1,1,0,1,0,1,0,1,1,1,0,1,0,1,5,10,1067,2,2,1,3
7873,7874,2,3,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,5,10,1001,2,3,8,1
7875,7876,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1012,1,2,6,3
7876,7877,1,1,5,0,1,0,0,1,1,0,0,0,1,1,1,1,1,5,10,1016,1,2,5,1
7968,7969,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,5,10,1001,2,2,8,1
8011,8012,1,1,5,1,1,1,1,1,1,0,1,0,1,0,0,0,1,4,10,1010,2,1,10,4
8015,8016,2,2,5,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4,10,1002,1,2,3,3
8018,8019,2,4,5,0,0,0,1,0,1,0,0,0,1,1,1,1,1,4,10,1015,1,3,2,3
8050,8051,2,4,6,1,0,0,1,1,0,0,0,0,0,1,1,0,0,4,10,1024,1,2,2,4
8062,8063,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,10,1002,1,2,5,2
8063,8064,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,4,10,1010,1,2,5,3
8191,8192,1,1,5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4,10,1010,2,2,9,4
8241,8242,1,1,4,1,1,0,0,0,1,0,0,1,1,1,1,0,0,4,10,1001,2,3,5,1
8244,8245,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,10,1005,1,2,2,4
8271,8272,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1001,2,2,4,3
8272,8273,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,4,10,1075,2,2,3,1
8275,8276,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,10,1001,2,1,6,4
8290,8291,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,10,1001,2,2,7,1
8329,8330,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,4,10,1002,2,2,12,2
8330,8331,2,2,6,0,1,0,1,0,1,0,1,0,1,1,1,0,0,4,10,1010,1,2,5,3
8351,8352,1,1,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,10,1001,2,2,11,1
8380,8381,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,4,10,1002,1,2,3,4
8412,8413,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,10,1002,2,2,10,5
8448,8449,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,4,10,1012,2,2,1,4
8466,8467,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,4,10,1001,2,2,7,2
8695,8696,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,4,10,1064,2,2,7,2
8728,8729,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4,10,1008,1,2,5,5
8752,8753,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4,10,1003,1,2,12,1
8755,8756,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,10,1002,2,3,8,0
8756,8757,1,1,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,10,1001,2,2,4,1
8777,8778,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,4,10,1002,1,2,3,4
8783,8784,1,1,6,1,0,0,1,0,0,0,0,0,1,1,1,0,1,4,10,1002,1,2,7,3
8807,8808,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,4,10,1010,2,1,10,5
8829,8830,2,4,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,1002,1,2,2,2
9037,9038,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3,10,1001,1,2,3,2
9044,9045,2,4,6,0,1,1,1,1,1,1,0,1,1,1,1,0,1,3,10,1002,1,2,5,5
9055,9056,1,1,5,1,1,0,1,0,0,0,0,0,1,1,0,1,0,3,10,1067,2,2,12,5
9239,9240,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,3,10,1001,2,3,4,2
9268,9269,2,3,6,1,1,1,1,0,0,1,1,1,1,0,0,0,0,3,10,1012,1,2,2,1
9270,9271,1,1,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,10,1007,1,2,2,1
9299,9300,2,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1009,1,2,2,1
9301,9302,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,10,1003,2,1,8,0
9303,9304,1,1,5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,10,1002,2,3,4,2
9309,9310,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,3,10,1001,1,2,10,5
9323,9324,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,3,10,1001,1,2,8,1
9333,9334,1,1,5,0,1,1,1,0,1,1,1,1,1,1,1,0,1,3,10,1001,1,2,3,2
9334,9335,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,3,10,1001,2,3,5,3
9335,9336,1,1,6,0,1,1,1,1,0,1,0,0,1,0,1,0,1,3,10,1010,2,3,5,3
9390,9391,2,2,5,1,1,1,1,1,1,1,0,1,1,1,1,0,1,3,10,1001,2,3,9,4
9635,9636,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,3,10,1001,1,3,5,3
9739,9740,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,10,1001,2,2,8,1
9769,9770,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,10,1002,1,2,12,1
9770,9771,2,4,5,0,1,1,1,0,0,0,0,0,1,1,1,1,1,3,10,1002,2,2,4,4
9771,9772,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,0,1,3,10,1002,1,2,2,4
9791,9792,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,3,10,1067,2,2,12,1
9850,9851,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,10,1002,2,3,2,5
9879,9880,2,3,6,0,1,0,1,1,1,0,0,1,1,1,1,0,0,3,10,1002,1,2,7,1
9998,9999,1,1,5,0,1,1,1,1,1,1,0,0,1,1,1,1,1,3,10,1002,2,3,8,1
10013,10014,1,1,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,10,1005,2,2,1,1
10040,10041,2,4,6,0,0,0,1,1,1,1,1,1,0,1,1,0,0,2,10,1009,1,3,5,3
