,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
838,839,1,1,6,5,5,5,4,3,5,5,4,4,5,1,5,3,5,12,9,806,2,2,1,1
842,843,1,1,7,5,5,5,5,5,5,5,5,5,5,1,5,4,5,12,9,841,2,2,8,0
863,864,1,1,7,4,5,5,5,5,5,5,4,4,5,0,5,4,5,12,9,947,2,2,8,1
864,865,2,4,1,5,5,4,4,4,4,4,3,4,4,0,4,4,4,12,9,802,1,2,10,5
865,866,1,1,7,4,5,4,3,4,3,3,3,4,5,0,4,3,4,12,9,803,1,2,8,1
866,867,1,1,7,4,5,5,5,4,5,4,5,4,4,0,4,4,5,12,9,840,1,2,8,0
867,868,1,1,1,5,5,5,5,5,5,5,4,5,5,1,5,5,5,12,9,803,1,9,8,2
869,870,1,1,6,5,4,5,5,4,4,4,4,4,5,0,4,3,4,12,9,813,1,2,3,3
1074,1075,1,1,5,4,4,4,5,5,4,4,4,4,5,0,4,3,4,11,9,816,2,2,4,1
1075,1076,2,2,5,3,5,4,4,4,4,4,3,4,4,0,4,4,4,11,9,804,1,3,1,1
1092,1093,1,1,5,5,5,4,3,4,5,4,2,4,5,0,4,3,4,11,9,811,1,3,2,2
1093,1094,2,4,6,5,4,4,4,4,5,4,5,5,5,1,5,3,5,11,9,803,1,1,6,2
1130,1131,1,1,1,5,5,5,4,4,4,5,5,5,5,1,5,5,5,11,9,845,2,2,2,1
1137,1138,1,1,1,5,5,4,4,4,5,5,4,5,5,0,4,4,4,11,9,816,1,2,3,2
1146,1147,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,11,9,816,1,2,2,3
1156,1157,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,4,5,11,9,840,1,2,5,2
1204,1205,1,1,1,5,5,4,5,4,4,5,5,5,5,0,5,4,5,11,9,802,1,2,2,2
1205,1206,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,3,5,11,9,840,2,2,12,2
1232,1233,1,1,1,5,5,5,4,4,5,4,4,5,5,1,5,3,5,11,9,847,1,2,8,0
1261,1262,1,1,1,5,5,5,4,4,5,5,3,5,5,0,4,4,5,11,9,813,1,2,5,1
1308,1309,2,2,5,5,3,5,5,5,5,3,3,5,5,1,5,5,5,11,9,805,2,3,5,5
1319,1320,1,1,1,5,5,5,5,5,5,5,5,5,5,0,5,5,5,11,9,870,1,3,2,4
1328,1329,2,4,5,4,4,5,5,4,4,4,3,3,4,1,5,5,5,11,9,847,2,3,5,5
1329,1330,1,1,5,4,4,4,4,4,4,4,3,3,4,0,4,4,4,11,9,871,2,3,2,1
1333,1334,2,3,5,4,5,5,5,4,5,3,2,4,1,0,4,4,2,11,9,801,1,2,8,1
1334,1335,1,1,1,4,5,5,5,5,4,4,3,4,4,1,5,4,5,11,9,801,2,2,3,2
1354,1355,2,4,1,4,4,5,5,4,5,3,4,4,4,1,4,4,4,11,9,838,1,3,1,5
1356,1357,2,2,1,4,4,5,5,4,4,4,3,4,5,1,5,4,5,11,9,868,1,2,8,1
1358,1359,2,4,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,11,9,824,2,2,4,1
1360,1361,1,1,6,5,5,4,5,5,5,4,3,4,5,0,5,3,5,11,9,802,2,3,2,1
1365,1366,2,4,1,5,5,5,5,5,5,5,4,5,5,1,5,5,5,11,9,801,1,2,4,3
1402,1403,1,1,1,4,4,4,5,5,4,4,3,3,5,0,5,4,5,11,9,845,2,2,8,1
1403,1404,1,1,6,4,5,5,5,4,4,5,4,4,5,0,4,4,4,11,9,814,1,4,2,2
1404,1405,1,1,5,5,5,5,5,5,5,5,4,5,5,1,5,4,5,11,9,808,2,3,3,0
1414,1415,1,1,5,5,5,5,5,5,5,5,5,5,5,0,4,4,5,11,9,803,2,2,2,1
1416,1417,2,4,6,5,5,5,5,5,5,5,5,5,5,1,5,4,5,11,9,804,1,3,1,4
1417,1418,1,1,1,5,5,5,5,5,5,5,4,5,5,1,5,4,5,11,9,832,2,2,4,3
1423,1424,1,1,6,5,5,5,5,4,5,4,5,4,5,1,5,4,5,11,9,851,1,2,5,1
1424,1425,1,1,1,4,4,4,4,4,4,4,4,4,4,0,4,4,4,11,9,810,1,3,5,2
1425,1426,1,1,5,5,4,4,5,4,4,4,4,4,4,0,4,3,5,11,9,845,2,2,9,3
1426,1427,2,4,5,5,5,5,5,4,5,5,3,5,5,0,4,5,5,11,9,823,2,3,2,3
1427,1428,1,1,1,5,5,5,5,5,5,5,4,5,5,1,5,4,5,11,9,801,2,3,10,5
1439,1440,1,1,5,4,5,5,5,4,5,5,4,5,5,0,4,4,5,11,9,818,2,3,3,1
1453,1454,1,1,5,5,5,5,5,4,5,5,4,4,5,0,4,4,4,11,9,801,1,2,3,2
1459,1460,1,1,1,4,5,5,4,5,5,5,4,5,5,1,5,5,5,11,9,844,2,2,4,4
1460,1461,1,1,6,5,5,5,5,5,5,5,5,5,5,0,4,4,4,11,9,813,1,2,1,2
1461,1462,2,3,1,5,5,5,5,5,5,5,5,5,5,0,5,4,5,11,9,885,1,3,1,2
1462,1463,2,2,6,5,5,5,5,5,5,5,5,5,5,1,5,5,5,11,9,809,2,2,12,1
1463,1464,2,2,1,5,5,5,5,5,5,5,5,5,5,0,4,4,4,11,9,804,1,3,1,1
1464,1465,2,3,6,5,5,5,5,4,5,5,4,5,5,1,5,4,5,11,9,851,1,2,12,3
1465,1466,2,4,1,5,5,5,5,5,5,5,5,5,5,0,4,4,4,11,9,845,1,3,3,2
1490,1491,1,1,1,4,5,4,3,4,5,5,4,4,5,0,4,5,5,11,9,813,2,2,8,1
1492,1493,1,1,6,5,5,5,5,4,5,4,4,5,5,1,5,4,5,11,9,815,1,3,7,4
