,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
379,380,1,1,6,1,1,1,1,1,1,1,0,1,1,0,1,0,0,12,15,5755,2,3,2,2
381,382,2,4,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,12,8,601,1,2,7,4
383,384,2,4,6,1,1,1,1,1,0,0,0,1,1,0,1,0,1,12,8,613,1,3,5,3
386,387,1,1,6,1,1,1,1,0,1,1,0,0,1,0,1,1,1,12,9,811,2,3,4,3
387,388,2,2,6,0,1,0,1,0,0,0,0,0,1,0,1,1,1,12,9,921,1,2,4,3
392,393,2,4,6,1,1,1,1,1,0,1,0,1,1,0,1,1,1,12,9,803,1,3,2,2
394,395,1,1,6,0,1,1,0,1,0,1,1,1,1,0,1,0,1,12,11,1103,2,2,5,4
397,398,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,11,1101,1,2,2,3
403,404,1,1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,14,1701,1,2,2,2
410,411,2,4,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,15,5387,1,2,2,4
411,412,2,4,6,1,1,1,0,1,1,1,0,0,1,0,1,0,1,12,16,5236,1,3,2,1
414,415,2,4,6,0,1,1,1,0,0,1,0,0,1,0,1,1,1,12,8,609,1,3,2,3
416,417,1,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,9,883,2,2,2,1
424,425,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1502,2,3,5,1
433,434,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1322,1,2,12,2
442,443,1,1,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12,9,811,1,2,2,2
448,449,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,12,15,5037,2,2,5,2
464,465,2,4,6,1,1,0,0,1,1,1,0,0,1,0,1,1,1,12,16,5520,1,2,2,2
468,469,2,2,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,12,9,829,1,2,2,4
469,470,1,1,6,0,0,0,0,1,1,0,0,0,1,0,1,0,1,12,11,1114,2,3,5,1
475,476,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1101,2,2,2,1
480,481,2,2,6,0,1,1,1,0,1,1,0,0,1,0,1,0,0,12,9,823,2,2,12,1
481,482,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,9,830,1,2,2,2
488,489,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,12,14,1701,1,2,4,2
490,491,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,12,4,402,2,3,5,3
491,492,2,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,4,402,1,2,2,2
492,493,1,1,6,1,1,1,1,1,1,1,0,0,1,0,1,0,1,12,9,967,1,2,5,3
500,501,2,4,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,12,15,5037,1,1,3,1
501,502,2,4,6,1,1,1,1,1,1,1,0,1,1,0,1,0,1,12,15,5077,1,2,7,3
502,503,1,1,6,1,1,1,0,1,1,1,1,1,1,0,1,0,1,12,15,5037,1,2,3,1
503,504,2,4,6,1,1,1,0,1,1,1,0,1,1,0,1,0,1,12,15,5562,1,9,7,2
519,520,1,1,6,0,0,1,1,1,1,1,0,0,1,0,1,0,1,12,12,1332,1,3,3,2
520,521,2,3,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,12,3,401,2,2,4,2
530,531,2,4,6,1,1,1,0,1,0,1,1,1,1,0,1,1,1,12,2,205,2,2,4,2
550,551,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,205,1,2,6,1
569,570,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,502,1,3,4,3
614,615,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,229,2,2,4,2
646,647,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,507,1,1,2,3
647,648,1,1,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,12,5,504,1,3,6,2
648,649,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,12,5,501,1,3,4,2
678,679,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,44,1,2,4,2
705,706,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,4,1,2,4,4
717,718,2,4,6,1,1,1,1,1,1,1,1,1,1,0,0,0,1,12,2,201,1,2,7,3
727,728,1,1,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,16,5634,1,3,3,3
729,730,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,5513,1,2,2,2
730,731,2,4,6,0,1,1,1,1,0,0,0,0,1,0,1,0,1,12,16,5513,1,3,7,2
741,742,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,12,9,832,1,2,1,2
753,754,1,1,6,0,1,0,1,0,1,0,0,0,1,0,0,0,0,12,9,813,2,3,5,2
762,763,1,1,6,1,0,1,1,0,0,0,0,0,0,0,0,1,1,12,97,5161,1,1,5,0
763,764,2,2,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,12,13,1616,1,3,2,5
771,772,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,12,9,835,1,1,1,0
773,774,1,1,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12,15,5037,1,1,6,1
774,775,1,1,6,1,1,1,1,1,1,1,0,0,1,0,1,0,0,12,15,5037,1,2,7,2
779,780,1,1,6,1,0,1,1,1,1,0,0,1,1,0,1,0,1,12,8,605,2,2,4,3
782,783,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,12,13,1501,1,3,7,4
801,802,1,1,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,12,11,1101,1,3,5,2
803,804,2,4,6,1,0,0,0,0,1,1,0,1,1,0,0,1,1,12,16,5199,1,3,5,1
813,814,2,2,6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,12,10,1001,1,2,4,3
827,828,1,1,6,1,1,1,1,1,1,1,0,1,1,0,1,1,1,12,16,5520,1,2,5,2
828,829,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,12,16,5199,2,2,7,2
829,830,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,12,14,1701,1,2,7,2
837,838,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,12,9,816,1,2,5,2
838,839,1,1,6,1,1,1,0,0,1,1,0,0,1,0,1,0,1,12,9,806,2,2,1,1
843,844,1,1,6,1,1,1,1,1,0,1,0,0,1,0,0,0,0,12,10,1001,2,2,5,1
869,870,1,1,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,12,9,813,1,2,3,3
871,872,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,69,2,3,1,2
900,901,1,1,6,1,1,1,1,1,1,0,0,1,1,0,1,1,1,12,2,217,1,2,3,1
931,932,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,245,1,2,7,2
979,980,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,501,1,2,2,2
1023,1024,2,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2,210,1,3,2,2
1027,1028,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,256,2,1,6,3
1031,1032,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,210,1,2,4,2
1038,1039,2,2,6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,11,12,1360,1,2,3,2
1048,1049,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,10,1001,1,3,10,5
1052,1053,1,1,6,1,1,1,0,1,1,1,1,1,1,0,1,1,1,11,15,5145,1,2,1,2
1057,1058,2,4,6,0,1,0,1,0,0,0,0,0,1,0,1,0,1,11,11,1101,1,3,5,2
1077,1078,1,1,6,1,0,0,1,1,1,0,0,0,1,0,0,0,0,11,8,601,1,2,12,4
1088,1089,2,2,6,1,1,1,1,1,0,1,0,0,0,0,1,1,1,11,12,1360,1,2,12,3
1093,1094,2,4,6,1,0,0,0,0,1,0,1,1,1,0,1,0,1,11,9,803,1,1,6,2
1094,1095,2,4,6,1,1,1,1,0,0,0,0,0,1,0,1,0,0,11,10,1002,1,2,2,3
1161,1162,2,4,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,11,15,5284,1,1,7,2
1176,1177,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,8,1,1,5,4
1177,1178,2,4,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,1,3,1,2,3,2
1178,1179,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,1,1,6,3
1179,1180,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,14,1704,1,1,6,2
1185,1186,2,2,6,0,1,1,1,1,0,0,0,0,1,0,1,0,1,11,97,6131,1,2,2,1
1262,1263,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,401,2,2,2,2
1271,1272,2,2,6,1,0,1,1,0,0,0,0,0,1,0,1,1,1,11,97,5920,1,2,2,3
1277,1278,2,4,6,1,1,1,0,1,1,0,0,1,1,0,1,0,1,11,16,5513,1,2,2,2
1278,1279,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,5001,1,2,2,2
1279,1280,2,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,7,5001,1,3,1,3
1286,1287,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1005,1,2,2,4
1292,1293,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,97,5067,2,3,12,1
1301,1302,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1101,1,2,2,4
1302,1303,1,1,6,0,0,1,0,1,0,0,1,0,0,0,1,0,0,11,11,1101,2,2,2,2
1316,1317,2,4,6,1,1,1,1,1,0,1,1,1,1,0,1,1,1,11,8,601,1,3,2,1
1321,1322,2,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,13,1501,1,2,2,4
1335,1336,2,2,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,10,1002,1,3,2,3
1342,1343,1,1,6,1,0,1,1,0,0,0,0,0,1,0,1,0,1,11,16,5633,1,3,2,2
1344,1345,2,3,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,11,16,5236,1,2,2,2
1360,1361,1,1,6,1,1,0,1,1,1,0,0,0,1,0,1,0,1,11,9,802,2,3,2,1
