,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
877,878,2,2,4,5,5,5,3,5,5,5,4,5,5,0,4,4,5,12,2,215,2,1,5,1
880,881,2,4,4,4,4,4,3,4,4,4,4,4,4,0,4,4,4,12,2,209,2,2,8,1
881,882,2,4,4,5,5,5,5,5,5,5,3,5,5,0,4,5,5,12,2,210,1,3,4,1
882,883,2,2,4,4,4,4,4,4,4,4,4,4,4,0,4,4,3,12,2,209,2,2,12,1
885,886,2,3,4,4,3,4,4,4,4,3,3,3,4,0,3,4,3,12,2,209,1,2,11,2
896,897,2,2,4,4,3,4,4,4,4,4,4,4,4,0,4,4,4,12,2,201,2,2,4,2
906,907,1,1,4,4,3,4,4,4,4,4,4,4,4,0,4,4,4,12,2,217,2,2,3,1
917,918,2,4,4,4,4,4,4,5,4,4,5,4,5,0,4,4,4,12,2,222,2,2,12,1
933,934,2,2,4,5,5,5,5,5,4,4,4,4,4,0,4,4,4,12,2,321,1,1,7,2
937,938,2,2,4,4,4,5,4,5,4,4,4,4,4,0,4,4,4,12,2,209,1,2,1,2
948,949,2,2,4,4,4,4,4,4,4,4,3,4,4,0,4,4,4,12,3,401,2,2,4,1
949,950,2,3,4,5,5,5,4,4,5,5,4,4,5,0,4,4,4,12,2,210,2,3,8,1
951,952,1,1,4,4,4,4,4,4,4,4,4,4,4,0,3,4,4,12,2,240,1,2,8,1
952,953,2,4,4,3,3,4,4,4,4,4,4,4,4,0,4,4,4,12,2,206,1,2,3,1
953,954,2,4,4,5,5,5,4,5,5,5,3,5,5,1,5,4,5,12,2,220,2,2,9,1
956,957,2,4,4,4,4,4,4,4,3,3,4,4,3,0,4,3,4,12,2,210,2,2,8,1
957,958,2,3,4,5,5,5,5,5,5,5,5,5,5,0,4,3,4,12,2,206,2,2,11,1
958,959,2,2,4,5,5,5,5,5,5,5,5,5,5,1,5,5,5,12,2,215,2,2,8,1
961,962,2,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,12,2,231,2,2,7,1
963,964,1,1,4,5,5,5,2,4,4,5,5,5,5,1,5,5,5,12,2,231,1,2,3,1
988,989,2,4,4,5,5,4,3,4,4,4,3,4,4,0,4,4,4,12,5,501,2,2,4,2
999,1000,2,4,4,4,4,4,4,4,4,4,4,4,4,0,2,4,3,12,2,224,2,2,11,2
1003,1004,2,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,12,2,224,2,2,11,1
1008,1009,1,1,4,4,4,3,3,3,4,3,5,4,3,0,3,4,3,12,2,220,1,3,5,1
1009,1010,2,3,4,4,4,4,4,4,4,3,3,3,3,0,4,4,4,12,2,210,2,2,5,1
1022,1023,2,3,4,4,4,3,4,5,4,3,2,4,5,1,4,4,4,12,2,224,1,2,6,1
1029,1030,1,1,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,12,2,228,1,2,6,2
1040,1041,1,1,4,5,5,4,4,4,5,4,3,3,5,0,5,3,5,11,7,5001,1,2,12,1
1060,1061,2,2,4,4,5,5,4,5,4,4,3,4,4,1,4,4,5,11,3,401,2,1,4,2
1065,1066,1,1,4,5,5,3,5,5,5,5,5,4,5,1,5,4,4,11,6,701,2,3,3,1
1090,1091,2,2,4,3,4,4,4,4,5,5,5,3,3,0,4,4,4,11,2,201,2,3,4,1
1174,1175,2,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,11,1,19,2,1,9,5
1194,1195,2,4,4,3,4,5,5,5,3,3,3,3,3,1,3,1,4,11,1,1,2,4,3,3
1196,1197,1,1,4,3,3,3,3,3,3,3,3,3,3,0,4,3,3,11,1,1,2,1,3,3
1197,1198,2,2,4,4,3,4,4,5,4,4,3,3,4,0,4,4,4,11,1,1,2,1,4,1
1198,1199,2,4,4,3,5,5,5,5,5,4,3,4,5,1,5,5,5,11,6,701,2,2,2,4
1215,1216,2,4,4,5,4,3,5,5,5,5,5,4,5,1,5,5,5,11,1,7,2,2,3,3
1218,1219,2,4,4,5,4,5,5,5,3,4,4,4,3,1,5,5,5,11,1,1,2,2,3,2
1237,1238,1,1,4,5,5,5,5,4,5,5,4,3,5,1,4,3,5,11,14,1702,2,1,1,2
1254,1255,2,3,4,5,3,3,5,5,5,3,3,5,5,0,4,5,5,11,1,3,2,2,8,1
1259,1260,2,2,4,4,4,4,4,4,4,4,4,4,4,0,3,4,3,11,3,401,2,1,3,1
1264,1265,2,4,4,3,4,3,3,4,4,2,4,3,4,0,4,4,4,11,3,401,2,2,4,3
1283,1284,2,3,4,1,5,5,5,5,3,5,5,3,5,0,4,5,5,11,6,703,2,2,2,3
1331,1332,1,1,4,4,4,4,4,4,4,3,2,2,3,1,5,4,4,11,6,702,2,2,12,1
1348,1349,1,1,4,4,3,2,5,4,3,2,2,3,4,0,3,4,3,11,3,401,2,2,3,1
1390,1391,1,1,4,4,4,5,4,4,5,4,5,5,4,0,4,4,4,11,4,402,2,1,8,0
1409,1410,2,2,4,4,4,4,4,5,4,4,3,3,4,1,5,4,4,11,4,402,2,3,2,2
1419,1420,2,3,4,4,5,5,5,5,5,4,4,4,5,1,5,4,5,11,6,701,2,1,12,0
1420,1421,2,3,4,4,4,4,4,4,4,3,3,3,4,0,4,4,4,11,6,701,1,2,3,1
1421,1422,2,2,4,4,4,4,5,5,5,5,5,5,5,1,5,4,5,11,6,701,2,2,9,2
1485,1486,1,1,4,4,4,4,4,4,4,4,4,4,4,1,5,4,5,11,15,5077,1,3,3,1
1524,1525,2,4,4,5,3,4,3,4,4,3,3,4,4,0,3,4,3,11,2,215,2,2,7,2
1525,1526,2,3,4,5,5,5,5,5,4,4,4,4,5,1,5,4,5,11,2,202,2,2,7,1
1527,1528,1,1,4,4,4,4,4,5,5,5,4,4,5,0,4,4,4,11,2,242,2,2,3,1
1542,1543,1,1,4,5,5,5,5,5,4,4,4,5,5,1,5,4,4,11,2,211,2,2,5,1
1546,1547,2,4,4,3,4,4,4,5,5,5,5,5,5,0,4,4,4,11,2,215,1,2,3,2
1547,1548,1,1,4,5,5,5,4,5,5,5,5,5,5,0,4,4,4,11,2,201,2,2,3,1
1554,1555,2,4,4,5,5,5,3,4,4,4,5,5,5,1,5,3,5,11,2,291,2,1,9,2
1564,1565,2,3,4,4,5,4,5,4,5,5,5,5,5,0,5,5,5,11,2,218,1,2,12,2
1572,1573,1,1,4,5,5,5,5,5,5,5,3,5,3,1,5,4,4,11,2,218,2,2,5,1
1577,1578,1,1,4,5,4,5,4,5,3,4,4,4,4,0,4,3,4,11,5,504,2,2,3,1
1578,1579,1,1,4,4,3,4,4,4,4,4,3,3,4,0,3,3,4,11,5,501,2,2,3,1
1584,1585,2,3,4,4,5,5,5,5,3,5,5,4,5,1,5,4,5,11,2,217,1,2,7,1
1591,1592,1,1,4,5,5,5,4,5,5,5,4,4,5,0,5,4,5,11,2,209,2,2,5,1
1592,1593,2,3,4,5,5,5,5,5,5,5,5,5,5,1,5,4,5,11,2,210,2,2,7,2
1593,1594,2,2,4,5,5,5,5,5,5,5,3,4,5,0,4,4,4,11,2,210,2,2,7,1
1594,1595,1,1,4,5,3,4,4,5,4,5,4,3,4,0,4,4,4,11,2,210,2,3,3,1
1595,1596,1,1,4,5,4,4,5,5,3,5,4,5,5,0,4,3,4,11,2,210,2,2,5,1
1599,1600,2,4,4,5,5,5,5,5,5,5,5,5,5,1,5,4,4,11,2,211,2,2,9,1
1601,1602,2,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,11,2,290,2,2,7,2
1606,1607,2,2,4,5,5,4,4,5,5,5,4,5,5,0,4,4,3,11,2,218,2,2,12,2
1608,1609,2,2,4,4,4,4,3,4,4,4,3,4,4,0,4,4,4,11,2,215,1,1,7,2
1609,1610,2,4,4,4,5,5,5,5,4,5,5,3,5,1,5,5,5,11,5,501,2,2,4,2
1619,1620,1,1,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,11,5,501,2,1,4,1
1631,1632,2,2,4,3,5,4,5,4,4,4,4,4,5,0,3,4,4,11,2,240,1,2,6,2
1641,1642,2,4,4,5,5,5,4,4,4,4,4,4,4,1,5,4,4,11,2,202,2,3,3,1
1647,1648,1,1,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,11,2,204,2,2,3,2
1671,1672,2,4,4,5,5,3,5,5,5,3,4,5,5,1,5,5,5,11,1,18,2,1,11,3
1672,1673,2,4,4,5,5,5,5,5,5,5,5,5,5,1,5,5,5,11,1,18,2,1,9,1
1673,1674,1,1,4,4,4,4,5,5,5,5,4,4,5,1,5,3,4,11,1,39,2,4,7,0
