,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
10000,10001,1,1,3,1,1,0,0,1,1,1,0,0,1,0,1,0,1,2,97,5041,2,1,8,1
10011,10012,2,4,3,0,1,0,0,1,1,0,0,0,1,1,1,0,0,2,9,822,1,2,7,5
10122,10123,1,1,3,1,1,1,1,1,0,1,1,1,1,1,1,0,0,2,1,23,1,2,4,4
10123,10124,1,1,3,1,1,1,0,0,0,0,0,0,0,1,1,0,1,2,1,24,2,1,3,3
10125,10126,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,24,2,1,4,4
10254,10255,2,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,97,5012,1,3,8,1
10256,10257,2,4,3,0,0,0,1,0,1,1,0,0,0,1,1,0,0,2,4,402,2,1,9,4
10377,10378,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2,6,701,2,9,3,1
10630,10631,2,4,3,1,1,1,1,1,1,0,0,0,1,0,0,1,1,2,5,506,2,1,12,3
10786,10787,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,97,5009,2,2,12,1
10803,10804,1,1,3,0,0,1,1,1,1,1,0,1,1,0,0,0,0,2,6,701,2,2,3,1
10908,10909,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,14,1709,1,2,3,3
11036,11037,2,4,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,12,1309,1,2,8,1
11152,11153,1,1,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4,402,2,2,7,3
11818,11819,2,4,3,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,12,1302,2,2,8,1
