,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
200,201,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,12,5,501,2,2,4,1
201,202,1,1,1,5,5,5,5,5,5,5,4,5,5,1,5,5,5,12,5,501,2,2,8,0
203,204,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,12,5,502,1,2,4,1
208,209,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,12,5,502,2,2,9,2
211,212,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,12,5,501,2,2,7,3
214,215,1,1,1,5,5,5,4,5,4,4,5,5,4,1,4,5,4,12,5,501,2,2,9,2
218,219,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,12,5,501,1,2,8,1
219,220,1,1,1,5,5,5,5,4,5,5,5,4,4,1,4,5,4,12,5,501,2,2,7,2
221,222,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,12,5,501,2,2,3,2
224,225,1,1,1,5,5,5,5,5,4,4,5,5,5,1,5,5,4,12,5,501,2,1,9,4
225,226,1,1,1,5,5,5,4,5,5,5,5,5,5,1,4,5,4,12,5,501,1,2,8,1
230,231,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,12,5,501,2,1,9,2
231,232,1,1,1,5,5,4,4,4,5,5,5,4,4,1,5,5,4,12,5,501,1,2,7,2
232,233,1,1,1,5,5,4,4,5,5,5,4,4,4,1,4,5,4,12,5,501,2,2,8,1
393,394,1,1,1,4,5,4,4,5,5,5,5,4,5,1,5,5,5,12,5,502,2,2,12,1
398,399,2,2,1,5,5,5,3,4,4,4,4,2,5,0,4,3,4,12,5,505,2,3,1,3
399,400,1,1,1,4,4,4,4,4,4,4,4,4,4,0,4,4,4,12,5,503,1,2,7,1
400,401,1,1,7,4,4,4,4,4,4,4,3,3,4,0,4,3,3,12,5,511,2,4,1,3
544,545,2,3,1,5,4,5,5,4,5,5,3,4,4,1,4,4,4,12,5,501,2,2,3,2
545,546,2,3,1,4,5,4,4,4,4,5,4,4,4,0,4,4,4,12,5,504,2,2,3,2
546,547,2,3,2,5,5,5,5,5,5,4,4,4,5,1,5,4,5,12,5,504,2,2,3,2
547,548,1,1,1,4,4,4,4,4,4,4,4,4,4,0,5,5,5,12,5,501,2,2,3,2
548,549,2,3,4,5,5,5,4,5,5,5,5,5,5,1,5,4,5,12,5,504,2,2,3,2
549,550,1,1,1,4,4,4,4,4,3,4,3,3,4,0,3,4,3,12,5,501,2,2,1,2
559,560,1,1,1,4,4,4,4,4,4,4,4,4,4,0,4,3,3,12,5,509,2,2,6,1
561,562,1,1,1,4,4,4,4,4,4,4,4,4,4,1,5,5,5,12,5,509,2,2,3,2
562,563,1,1,1,3,4,4,4,4,4,4,4,4,4,0,3,3,4,12,5,501,1,1,6,2
563,564,1,1,1,3,4,4,4,4,4,5,4,4,5,0,4,3,4,12,5,501,1,2,4,2
564,565,1,1,1,4,4,4,4,4,4,4,4,4,4,0,4,3,4,12,5,501,2,1,3,1
567,568,1,1,1,4,4,4,3,4,4,4,4,3,4,0,4,3,4,12,5,507,2,2,6,1
568,569,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,12,5,501,2,2,6,2
569,570,1,1,6,4,4,4,4,4,4,4,4,4,4,0,4,4,4,12,5,502,1,3,4,3
579,580,1,1,4,5,5,5,5,5,5,5,3,4,5,1,5,5,5,12,5,501,2,3,3,2
585,586,1,1,1,4,4,4,4,4,4,4,4,4,4,0,4,4,4,12,5,505,1,3,6,2
586,587,1,1,1,4,4,4,4,4,4,4,4,4,4,0,4,3,4,12,5,501,2,1,4,2
587,588,2,3,1,5,4,5,4,5,4,4,3,3,4,0,3,4,4,12,5,504,2,2,7,2
588,589,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,12,5,501,1,3,5,3
