,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
8549,8550,1,1,4,5,5,5,5,5,5,5,5,5,5,0,4,4,4,4,2,202,1,2,1,1
1194,1195,2,4,4,3,4,5,5,5,3,3,3,3,3,1,3,1,4,11,1,1,2,4,3,3
1825,1826,1,1,4,3,2,3,3,3,3,3,3,3,3,0,3,3,3,11,3,401,2,1,4,2
7636,7637,2,2,4,5,5,3,2,5,3,5,4,4,5,0,4,5,4,5,2,204,2,2,12,2
874,875,2,3,4,4,4,3,4,4,3,3,4,4,4,0,4,4,4,12,2,201,2,2,4,2
10707,10708,2,4,4,5,5,5,5,5,5,5,5,5,5,0,4,4,3,2,2,256,2,2,7,1
4534,4535,2,4,4,4,4,3,4,5,4,4,2,4,5,1,5,4,5,8,4,402,2,2,4,2
7506,7507,2,4,4,4,4,4,4,4,3,3,4,4,4,0,4,4,5,5,2,240,1,2,1,1
4763,4764,2,4,4,4,5,4,5,5,4,5,5,5,5,0,4,5,5,8,2,209,2,2,7,2
5558,5559,1,1,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,7,2,254,2,1,7,1
5276,5277,2,3,4,5,5,5,5,5,5,5,3,5,4,1,5,4,4,7,1,1,2,2,4,2
11444,11445,1,1,4,5,5,5,5,5,4,4,4,5,5,1,5,4,5,1,2,201,2,2,3,1
11389,11390,1,1,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,1,4,402,2,3,5,2
7900,7901,2,2,4,4,3,4,4,4,4,4,4,4,4,0,4,5,5,5,2,219,2,2,4,1
9354,9355,2,4,4,4,4,4,4,4,4,4,4,4,4,0,4,2,3,3,5,517,2,2,11,2
3752,3753,1,1,4,4,4,4,4,5,5,5,5,3,5,0,4,4,4,9,2,201,2,2,3,1
9266,9267,2,4,4,4,2,5,5,4,4,5,5,4,4,0,4,5,5,3,3,401,2,2,10,5
8052,8053,1,1,4,4,3,4,4,4,4,3,4,3,4,0,4,4,4,4,4,402,2,2,1,3
10039,10040,2,4,4,2,5,5,5,5,5,5,5,5,5,1,5,5,5,2,6,745,2,2,9,2
5812,5813,1,1,4,5,5,5,5,5,5,5,4,5,5,1,5,5,5,7,4,402,2,2,8,1
1546,1547,2,4,4,3,4,4,4,5,5,5,5,5,5,0,4,4,4,11,2,215,1,2,3,2
