,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
11032,11033,2,2,2,5,3,4,4,3,3,3,3,4,4,1,5,4,4,1,6,701,2,2,2,4
4369,4370,1,1,2,1,5,5,5,5,5,5,5,5,5,1,5,5,5,8,10,1001,1,2,5,2
9789,9790,1,1,2,3,5,5,5,5,5,5,5,5,5,0,5,5,5,3,14,1702,1,2,2,2
10438,10439,1,1,2,5,5,5,3,4,5,5,5,3,5,1,5,4,1,2,15,5536,2,1,8,0
10473,10474,1,1,2,5,5,5,5,5,5,5,5,5,5,0,4,5,5,2,14,1701,1,2,4,2
10464,10465,1,1,2,5,5,5,5,5,5,5,4,5,5,0,4,4,4,2,15,5536,1,2,2,2
9424,9425,2,3,2,5,4,4,3,5,4,4,4,4,5,0,4,4,5,3,15,5536,1,3,7,2
8426,8427,2,2,2,4,5,5,3,5,3,5,2,4,5,1,5,5,5,4,15,5540,2,3,3,1
7408,7409,2,3,2,4,4,5,5,4,4,4,3,3,5,0,3,5,5,5,15,5536,1,2,7,2
3899,3900,1,1,2,5,5,5,5,5,5,5,5,5,5,1,5,5,5,9,6,731,1,2,3,1
