,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
6079,6080,1,1,2,4,5,5,3,5,5,5,5,5,5,0,4,4,4,6,6,701,1,1,4,2
9814,9815,2,4,2,3,5,5,5,5,5,5,4,3,5,1,5,5,5,3,14,1702,2,2,9,2
10437,10438,1,1,2,3,3,5,4,4,4,4,2,3,4,0,3,5,4,2,15,5536,2,3,2,2
1376,1377,2,2,2,5,5,5,5,5,5,5,5,4,5,1,4,4,5,11,14,1718,2,2,7,1
7165,7166,1,1,2,5,5,5,5,5,3,3,3,3,5,1,4,4,5,5,14,1708,2,2,3,2
11391,11392,2,2,2,5,5,5,5,5,5,5,3,5,5,1,5,4,5,1,6,772,1,3,1,2
1158,1159,1,1,2,5,4,5,3,5,5,5,3,4,4,0,3,4,3,11,15,5284,1,2,1,1
10467,10468,1,1,2,5,5,5,5,5,5,5,4,5,5,1,5,5,5,2,15,5536,1,2,2,4
10420,10421,2,4,2,5,5,5,5,5,4,4,5,4,5,1,5,5,5,2,97,5536,2,2,2,2
9374,9375,2,2,2,4,4,4,4,4,4,4,4,4,4,0,4,4,4,3,15,5536,1,3,7,3
7788,7789,2,2,2,4,4,5,5,4,5,5,3,4,4,1,5,5,5,5,14,1702,2,2,2,3
10416,10417,2,3,2,4,4,4,4,4,4,4,4,4,4,0,4,4,4,2,15,5536,2,2,2,3
546,547,2,3,2,5,5,5,5,5,5,4,4,4,5,1,5,4,5,12,5,504,2,2,3,2
9373,9374,1,1,2,5,5,5,5,5,5,5,5,5,5,1,5,5,5,3,15,5536,2,2,9,1
11165,11166,1,1,2,5,5,5,5,5,5,5,2,5,5,1,5,5,5,1,15,5536,2,2,7,1
7883,7884,2,2,2,5,5,5,5,5,5,5,5,5,5,1,5,4,5,5,15,5536,2,2,9,3
7408,7409,2,3,2,4,4,5,5,4,4,4,3,3,5,0,3,5,5,5,15,5536,1,2,7,2
7465,7466,1,1,2,5,4,5,4,5,4,4,4,4,5,0,4,4,5,5,15,5536,1,2,7,4
9424,9425,2,3,2,5,4,4,3,5,4,4,4,4,5,0,4,4,5,3,15,5536,1,3,7,2
11671,11672,2,2,2,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,10,1001,2,3,6,4
