,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
11574,11575,1,1,6,4,4,4,4,4,4,4,4,4,4,0,4,4,3,1,7,5001,1,1,6,1
10860,10861,1,1,6,4,4,4,4,4,4,4,4,4,4,0,4,3,4,2,10,1001,2,2,12,2
8405,8406,2,4,6,5,5,5,5,5,5,5,4,5,5,1,5,5,5,4,15,5037,2,2,9,4
7849,7850,2,4,6,5,3,4,5,4,4,3,3,3,5,1,5,4,4,5,10,1001,1,2,2,3
5731,5732,1,1,6,4,4,4,2,4,3,2,3,4,5,0,4,3,4,7,16,5622,1,2,8,0
1416,1417,2,4,6,5,5,5,5,5,5,5,5,5,5,1,5,4,5,11,9,804,1,3,1,4
10815,10816,1,1,6,5,5,4,4,5,3,3,4,5,5,1,5,3,4,2,13,1501,1,3,12,2
6773,6774,1,1,6,5,5,5,5,5,4,4,5,5,5,1,5,5,5,6,16,5031,1,2,1,2
10844,10845,1,1,6,4,5,4,4,4,4,4,4,4,5,0,4,4,4,2,97,5008,1,2,5,1
8804,8805,1,1,6,4,5,4,3,4,4,5,3,4,5,0,4,4,4,4,16,5236,1,2,4,1
7029,7030,1,1,6,5,5,5,5,5,5,5,3,5,5,1,5,5,5,5,4,402,1,2,2,2
11986,11987,2,2,6,5,5,3,3,4,4,5,4,5,5,0,4,4,5,1,97,5075,1,1,12,2
10026,10027,1,1,6,4,5,5,4,4,5,4,3,4,5,1,4,3,4,2,16,5199,1,2,5,1
7980,7981,1,1,6,5,5,4,4,4,3,4,2,3,4,0,4,4,4,5,97,5011,1,3,4,3
2456,2457,1,1,6,5,5,5,5,5,5,5,4,3,5,0,4,3,5,10,9,903,1,2,2,2
7871,7872,1,1,6,5,5,5,5,5,5,5,5,5,5,0,3,3,4,5,16,6296,1,3,2,3
10791,10792,2,4,6,4,4,3,4,4,4,4,4,4,4,0,4,3,4,2,3,401,2,2,4,2
5486,5487,2,4,6,5,5,5,5,5,5,5,5,5,5,1,5,4,5,7,15,5077,1,1,7,2
1845,1846,2,3,6,2,5,4,5,5,5,5,5,5,5,1,5,5,5,11,11,1297,2,3,12,2
11135,11136,1,1,6,5,4,4,5,4,3,3,2,3,4,0,4,3,5,1,11,1101,1,2,2,3
9744,9745,1,1,6,4,5,4,5,4,3,3,3,5,5,0,4,3,4,3,13,1558,1,3,3,2
4536,4537,2,3,6,5,5,5,5,5,5,5,3,5,5,1,5,4,5,8,4,402,1,2,2,2
2764,2765,1,1,6,5,4,3,2,5,4,3,2,5,5,1,5,3,5,10,16,5520,1,3,2,2
4565,4566,2,4,6,5,3,5,5,3,5,4,3,3,5,1,5,5,5,8,1,1,1,3,5,4
7385,7386,2,3,6,4,4,4,4,4,4,4,4,4,4,1,5,4,4,5,14,1719,1,2,7,2
9260,9261,2,4,6,5,5,3,3,4,2,3,2,1,4,1,4,4,4,3,16,5520,1,3,2,2
1516,1517,2,2,6,5,5,5,5,5,5,5,4,4,4,1,5,4,5,11,4,402,1,3,2,3
8699,8700,2,2,6,3,4,5,4,4,4,3,3,3,4,1,4,4,5,4,16,5031,1,2,5,1
51,52,1,1,6,3,4,5,3,3,3,3,3,3,2,0,4,3,4,12,11,1272,2,3,12,1
7287,7288,1,1,6,4,5,5,4,5,5,5,3,5,5,0,5,3,5,5,16,5520,1,3,6,1
8464,8465,2,2,6,5,4,4,4,5,5,5,4,4,5,1,5,5,5,4,97,5518,1,2,2,3
